time           Conversion     Mn         Mw         D          total rate     unreactedfunctional
464.916        0.0212         1.02166     1.0438     1.02167     0.905512       39152 
465.796        0.02125        1.02171     1.0439     1.02172     0.90542        39150 
466.521        0.0213         1.02176     1.044      1.02176     0.905327       39148 
466.751        0.02135        1.02182     1.0441     1.02181     0.905235       39146 
467.612        0.0214         1.02187     1.0442     1.02185     0.905142       39144 
467.909        0.02145        1.02192     1.0443     1.0219     0.90505        39142 
468.156        0.0215         1.02197     1.0444     1.02195     0.904957       39140 
469.513        0.02155        1.02202     1.0445     1.02199     0.904865       39138 
471.237        0.0216         1.02208     1.0446     1.02204     0.904773       39136 
471.745        0.02165        1.02213     1.0447     1.02208     0.90468        39134 
473.319        0.0217         1.02218     1.0448     1.02213     0.904588       39132 
476.014        0.02175        1.02223     1.0449     1.02217     0.904495       39130 
480.059        0.0218         1.02229     1.045      1.02222     0.904403       39128 
483.9          0.02185        1.02234     1.0451     1.02226     0.90431        39126 
484.113        0.0219         1.02239     1.0452     1.02231     0.904218       39124 
484.296        0.02195        1.02244     1.0453     1.02236     0.904125       39122 
484.901        0.022          1.02249     1.0454     1.0224     0.904033       39120 
486.166        0.02205        1.02255     1.0455     1.02245     0.903941       39118 
488.806        0.0221         1.0226     1.0456     1.02249     0.903848       39116 
488.835        0.02215        1.02265     1.0457     1.02254     0.903756       39114 
488.843        0.0222         1.0227     1.0458     1.02258     0.903663       39112 
488.864        0.02225        1.02276     1.0459     1.02263     0.903571       39110 
489.97         0.0223         1.02281     1.046      1.02267     0.903478       39108 
490.168        0.02235        1.02286     1.0461     1.02272     0.903386       39106 
490.878        0.0224         1.02291     1.0462     1.02277     0.903294       39104 
493.345        0.02245        1.02297     1.0463     1.02281     0.903201       39102 
494.884        0.0225         1.02302     1.0464     1.02286     0.903109       39100 
495.693        0.02255        1.02307     1.0465     1.0229     0.903016       39098 
496.585        0.0226         1.02312     1.0466     1.02295     0.902924       39096 
497.312        0.02265        1.02317     1.0467     1.02299     0.902832       39094 
497.831        0.0227         1.02323     1.0468     1.02304     0.902739       39092 
498.068        0.02275        1.02328     1.0469     1.02308     0.902647       39090 
498.623        0.0228         1.02333     1.047      1.02313     0.902555       39088 
500.854        0.02285        1.02338     1.0471     1.02317     0.902462       39086 
501.07         0.0229         1.02344     1.0472     1.02322     0.90237        39084 
501.566        0.02295        1.02349     1.0473     1.02326     0.902278       39082 
503.386        0.023          1.02354     1.0474     1.02331     0.902185       39080 
504.573        0.02305        1.02359     1.0475     1.02336     0.902093       39078 
504.937        0.0231         1.02365     1.0476     1.0234     0.902001       39076 
506.203        0.02315        1.0237     1.0477     1.02345     0.901908       39074 
506.332        0.0232         1.02375     1.0478     1.02349     0.901816       39072 
508.078        0.02325        1.0238     1.0479     1.02354     0.901724       39070 
508.796        0.0233         1.02386     1.048      1.02358     0.901631       39068 
509.011        0.02335        1.02391     1.0481     1.02363     0.901539       39066 
509.579        0.0234         1.02396     1.0482     1.02367     0.901447       39064 
509.901        0.02345        1.02401     1.0483     1.02372     0.901354       39062 
513.391        0.0235         1.02407     1.0484     1.02376     0.901262       39060 
513.847        0.02355        1.02412     1.0485     1.02381     0.90117        39058 
514.628        0.0236         1.02417     1.0487     1.02395     0.901078       39056 
515.11         0.02365        1.02422     1.0488     1.024      0.900985       39054 
516.529        0.0237         1.02428     1.0489     1.02404     0.900893       39052 
517.014        0.02375        1.02433     1.049      1.02409     0.900801       39050 
517.441        0.0238         1.02438     1.0491     1.02413     0.900708       39048 
517.63         0.02385        1.02443     1.0492     1.02418     0.900616       39046 
521.84         0.0239         1.02449     1.0493     1.02422     0.900524       39044 
523.722        0.02395        1.02454     1.0494     1.02427     0.900432       39042 
525.59         0.024          1.02459     1.0495     1.02431     0.900339       39040 
526.007        0.02405        1.02464     1.0496     1.02436     0.900247       39038 
526.25         0.0241         1.0247     1.0497     1.0244     0.900155       39036 
528.199        0.02415        1.02475     1.0498     1.02445     0.900063       39034 
530.34         0.0242         1.0248     1.0499     1.02449     0.89997        39032 
530.825        0.02425        1.02485     1.05       1.02454     0.899878       39030 
532.754        0.0243         1.02491     1.0501     1.02458     0.899786       39028 
533.278        0.02435        1.02496     1.0502     1.02463     0.899694       39026 
535.817        0.0244         1.02501     1.0503     1.02467     0.899602       39024 
538.65         0.02445        1.02506     1.0504     1.02472     0.899509       39022 
538.862        0.0245         1.02512     1.0505     1.02476     0.899417       39020 
540.928        0.02455        1.02517     1.0506     1.02481     0.899325       39018 
541.169        0.0246         1.02522     1.0508     1.02495     0.899233       39016 
542.088        0.02465        1.02527     1.0509     1.025      0.899141       39014 
542.476        0.0247         1.02533     1.051      1.02504     0.899048       39012 
542.713        0.02475        1.02538     1.0511     1.02509     0.898956       39010 
543.264        0.0248         1.02543     1.0512     1.02513     0.898864       39008 
544.935        0.02485        1.02548     1.0513     1.02518     0.898772       39006 
546.551        0.0249         1.02554     1.0514     1.02522     0.89868        39004 
546.553        0.02495        1.02559     1.0515     1.02527     0.898588       39002 
547.481        0.025          1.02564     1.0516     1.02531     0.898496       39000 
548.239        0.02505        1.02569     1.0517     1.02535     0.898403       38998 
548.987        0.0251         1.02575     1.0518     1.0254     0.898311       38996 
550.316        0.02515        1.0258     1.0519     1.02544     0.898219       38994 
550.449        0.0252         1.02585     1.052      1.02549     0.898127       38992 
552.658        0.02525        1.0259     1.0521     1.02553     0.898035       38990 
553.937        0.0253         1.02596     1.0522     1.02558     0.897943       38988 
555.741        0.02535        1.02601     1.0523     1.02562     0.897851       38986 
558.092        0.0254         1.02606     1.0524     1.02567     0.897758       38984 
558.241        0.02545        1.02611     1.0525     1.02571     0.897666       38982 
560.126        0.0255         1.02617     1.0526     1.02576     0.897574       38980 
561.5          0.02555        1.02622     1.0527     1.0258     0.897482       38978 
561.895        0.0256         1.02627     1.0528     1.02585     0.89739        38976 
562.204        0.02565        1.02633     1.0529     1.02589     0.897298       38974 
563.566        0.0257         1.02638     1.053      1.02594     0.897206       38972 
565.166        0.02575        1.02643     1.0531     1.02598     0.897114       38970 
566.294        0.0258         1.02648     1.0532     1.02603     0.897022       38968 
568.072        0.02585        1.02654     1.0533     1.02607     0.89693        38966 
568.943        0.0259         1.02659     1.0534     1.02612     0.896838       38964 
